occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,occurrenceStatus,individualCount,organismQuantity,organismQuantityType,publicDisplay,dataAccess,lifeStage,sex,reproductiveCondition,behavior,covariateSample,preparations,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,occurrenceRemarks,materialSampleID,recordNumber,organismRemarks,identificationID,diameter,diameter_flag,height,height_flag,pitchTubes,exitHoles,activeBranchCanker,inactiveBranchCanker,activeBoleCanker,inactiveBoleCanker,deadTop,percentLive,boleChar_text,boleChar_numeric,damageCodes,verbatimLatitude,verbatimLongitude
E54-Tree8,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.3,measured,2.4,measured,,,,,,,N,100,N,,,37.49452858,-119.6286024
E54-Tree9,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,2,measured,1.85,measured,,,,,,,N,100,N,,,37.49453245,-119.6285987
E54-Tree10,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,100,N,,,37.49452455,-119.6286086
E54-Tree11,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.4,measured,2.8,measured,,,,,,,N,100,N,,,37.49454158,-119.6285885
E54-Tree12,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.6,measured,1.5,measured,,,,,,,N,100,N,,,37.49454402,-119.6286075
E54-Tree13,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.5,measured,2.5,measured,,,,,,,N,100,N,,,37.49454137,-119.6286174
E54-Tree14,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1.6,measured,1.6,measured,,,,,,,N,100,N,,,37.49455005,-119.6286048
E54-Tree15,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,42.4,measured,19.5,measured,,,,,,,N,95,N,,,37.49452533,-119.6286858
E54-Tree16,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,53.1,measured,23.2,measured,,,,,,,N,95,N,,,37.49453072,-119.6286965
E54-Tree17,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.2,measured,,,,,,,N,100,N,,,37.49456348,-119.6286064
E54-Tree18,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,leaning,,,,,0.6,measured,1.4,measured,,,,,,,N,100,N,,LEAN,37.4945578,-119.6286325
E54-Tree19,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1.2,measured,1.4,measured,,,,,,,N,100,N,,,37.49456222,-119.62862
E54-Tree20,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.8,measured,1.4,measured,,,,,,,N,100,N,,,37.49456253,-119.6286215
E54-Tree21,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.2,measured,,,,,,,N,100,N,,,37.4945681,-119.6286165
E54-Tree22,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.2,measured,,,,,,,N,100,N,,,37.49457864,-119.6285968
E54-Tree23,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.36,measured,,,,,,,N,100,N,,,37.49456944,-119.62864
E54-Tree24,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1.7,measured,1.5,measured,,,,,,,N,100,N,,,37.49457588,-119.6286244
E54-Tree25,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.9,measured,1.5,measured,,,,,,,N,100,N,,,37.49457478,-119.6286354
E54-Tree26,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1.2,measured,1.5,measured,,,,,,,N,100,N,,,37.49458013,-119.6286243
E54-Tree27,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,suppressed,,,,,22.7,measured,13.4,measured,,,,,,,N,90,N,,,37.49454509,-119.6286928
E54-Tree28,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,57,measured,24.5,measured,,,,,,,N,96,N,,,37.49457168,-119.6286813
E54-Tree29,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,1.4,measured,1.6,measured,,,,,,,N,80,N,,MECH,37.49457612,-119.6286239
E54-Tree30,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,1.3,measured,1.5,measured,,,,,,,N,80,N,,,37.49457424,-119.6286344
E54-Tree31,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,2 flags,,,,,0.9,measured,1.5,measured,,,,,,,N,80,N,,,37.49457936,-119.6286237
E54-Tree32,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,0,measured,1,measured,,,,,,,N,75,N,,,37.49458057,-119.6286365
E54-Tree33,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,1.5,measured,1.8,measured,,,,,,,N,86,N,,,37.49458723,-119.628627
E54-Tree34,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.36,measured,,,,,,,N,95,N,,,37.49458536,-119.6286375
E54-Tree35,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.8,measured,1.4,measured,,,,,,,N,95,N,,,37.49458273,-119.6286408
E54-Tree36,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,3.2,measured,2.4,measured,,,,,,,N,95,N,,,37.49458458,-119.6286435
E54-Tree37,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,1.3,measured,1.5,measured,,,,,,,N,95,N,,,37.49459047,-119.6286334
E54-Tree38,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,suppressed,,,,,0.2,measured,1.37,measured,,,,,,,N,92,N,,,37.49458225,-119.6286483
E54-Tree39,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1,measured,1.45,measured,,,,,,,N,94,N,,,37.49458564,-119.6286522
E54-Tree40,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,86,N,,,37.49458222,-119.6286615
E54-Tree41,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,1,measured,1.4,measured,,,,,,,N,90,N,,,37.49458532,-119.6286573
E54-Tree42,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.9,measured,1.45,measured,,,,,,,N,97,N,,,37.4945858,-119.6286497
E54-Tree43,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.7,measured,1.4,measured,,,,,,,N,90,N,,,37.49458904,-119.6286495
E54-Tree44,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,88,N,,,37.49459028,-119.6286491
E54-Tree45,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,85,N,,,37.49459214,-119.6286453
E54-Tree46,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,1 flag,,,,,2.6,measured,1.9,measured,,,,,,,N,90,N,,LEAN,37.49458983,-119.6286435
E54-Tree47,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,94,N,,,37.49459601,-119.6286416
E54-Tree48,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,92,N,,,37.49459089,-119.6286522
E54-Tree49,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,95,N,,,37.49459491,-119.6286526
E54-Tree50,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,flaglets,,,,,58.1,measured,21.8,measured,,,,,,,N,97,N,,,37.49457353,-119.628684
E54-Tree51,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,2 leaders,,,,,0,measured,1.3,measured,,,,,,,N,99,N,,,37.49461129,-119.6286492
E54-Tree52,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,98,N,,,37.49462151,-119.6286345
E54-Tree53,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0.7,measured,1.5,measured,,,,,,,N,92,N,,MECH,37.49462768,-119.6286392
E54-Tree54,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.2,measured,2.4,measured,,,,,,,N,90,N,,,37.49461729,-119.628663
E54-Tree55,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,Bent top,,,,,0,measured,1.3,measured,,,,,,,N,90,N,,,37.49463865,-119.6286382
E54-Tree56,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,66.6,measured,26.3,measured,,,,,,,N,95,N,,,37.49463707,-119.6286568
E54-Tree57,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,94,N,,MECH,37.49465347,-119.6286468
E54-Tree58,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,fir engraver,,,,,2.8,measured,1.6,measured,,,,,,,N,0,N,,BROK,37.49464481,-119.6286495
E54-Tree59,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,94,N,,,37.49464866,-119.628659
E54-Tree60,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.2,measured,2.3,measured,,,,,,,N,93,N,,,37.49465545,-119.6286602
E54-Tree61,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1,measured,,,,,,,N,74,N,,,37.49465683,-119.6286639
E54-Tree62,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,"if it stood up straight the DBH would be 1.4, but it is crushed",,,,,0,measured,1.3,measured,,,,,,,N,95,N,,,37.49465669,-119.6286598
E54-Tree63,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3,measured,2.3,measured,,,,,,,N,95,N,,,37.49465327,-119.6286691
E54-Tree64,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,11.4,measured,4.9,measured,,,,,,,N,98,N,,,37.49464283,-119.6287193
E54-Tree65,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,90,N,,,37.49462785,-119.6287132
E54-Tree66,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,6.1,measured,3.4,measured,,,,,,,N,95,N,,,37.49467429,-119.6286626
E54-Tree67,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,3.4,measured,3.1,measured,,,,,,,Y,0,N,,SD,37.49467629,-119.6286694
E54-Tree68,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,9.5,measured,6,measured,,,,,,,N,94,N,,,37.49467781,-119.6286837
E54-Tree69,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,broken top,,,,,60.6,measured,14.7,measured,,,,,,,N,95,N,,BROK,37.49467501,-119.6286895
E54-Tree70,54,HumanObservation,CADE,"Calocedrus decurrens (Torr.) Florin, 1956",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,"SD, broken top",,,,,31.2,measured,7,measured,,,,,,,Y,0,N,,SD|BROK,37.49466943,-119.6287011
E54-Tree71,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-23,,,,,NA,,,,,0,measured,1.1,measured,,,,,,,N,97,N,,,37.49468818,-119.6286731
E54-Tree72,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,leaning due to fallen log,,,,,1.6,measured,1.7,measured,,,,,,,N,94,N,,LEAN,37.49467434,-119.6287194
E54-Tree73,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,3.6,measured,2.5,measured,,,,,,,N,96,N,,,37.49468952,-119.6286965
E54-Tree74,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0,measured,1.3,measured,,,,,,,N,95,N,,LEAN,37.49467201,-119.6287242
E54-Tree75,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,5.9,measured,4.4,measured,,,,,,,N,99,N,,,37.49469617,-119.6286937
E54-Tree76,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,1.2,measured,1.6,measured,,,,,,,N,96,N,,,37.49470529,-119.62869
E54-Tree77,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,0.2,measured,1.38,measured,,,,,,,Y,0,N,,LEAN|SD,37.49469566,-119.628721
E54-Tree78,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,1 flag,,,,,0,measured,1.3,measured,,,,,,,N,80,N,,,37.49470262,-119.6287131
E54-Tree79,54,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|MDM|SWA|TMD|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|SWA|TMD|EMS|EAS,2023-06-28,,,,,NA,,,,,2.1,measured,1.9,measured,,,,,,,N,90,N,,,37.4947094,-119.6287208
